ID,NAME,SMILES,inchikey
YMDB06412,CL(12:0/18:1(11Z)/18:1(9Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,SXQNTHVSQZWHLS-NARHJSALSA-N
YMDB06413,CL(12:0/18:1(11Z)/18:1(9Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,SSFDPVXSEWHALO-YUFWDBQISA-N
YMDB06414,CL(12:0/18:1(11Z)/18:1(9Z)/24:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,VSFWLWVQQYBWLT-MIVFWWNKSA-N
YMDB06415,CL(12:0/18:1(11Z)/18:1(9Z)/24:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC,CRKMKYULFMMNDP-VMGYEERUSA-N
YMDB06416,CL(12:0/18:1(11Z)/18:1(9Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,YMDNJXFDXAQBED-RMRKJYLASA-N
YMDB06417,CL(12:0/18:1(11Z)/20:0/20:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,IHPJEBHXVMIZAP-MANFNTMWSA-N
YMDB06418,CL(12:0/18:1(11Z)/20:0/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,ARVIPZWWVLSXQV-QVGMMMMXSA-N
YMDB06419,CL(12:0/18:1(11Z)/20:0/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,NRCWAQKYNBPHSQ-OWOCBKCISA-N
YMDB06420,CL(12:0/18:1(11Z)/20:0/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,ATOUMEVXUKPCEI-PXNLJBRFSA-N
YMDB06421,CL(12:0/18:1(11Z)/20:0/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,ZRBMLADQKAHGGY-BAFNRSLGSA-N
YMDB06422,CL(12:0/18:1(11Z)/20:0/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,WUIORRYSCARUMT-INUFXSNTSA-N
YMDB06423,CL(12:0/18:1(11Z)/20:1(11Z)/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,SJRHPIWIOPIDHA-LZHHSXGOSA-N
YMDB06424,CL(12:0/18:1(11Z)/20:1(11Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,WPGWBSNZVYREEO-JVDWBOIISA-N
YMDB06425,CL(12:0/18:1(11Z)/20:1(11Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,AAJAIUZIESOQKJ-LIIGEBSUSA-N
YMDB06426,CL(12:0/18:1(11Z)/20:1(11Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,BTWIDDXGPHMSBT-VNNCFWGRSA-N
YMDB06427,CL(12:0/18:1(11Z)/20:1(11Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,WHJYNFBHGFVYDJ-ZMTHOAOFSA-N
YMDB06428,CL(12:0/18:1(11Z)/20:1(13Z)/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,IYTSEBLIKSTMPV-WZIMMFRQSA-N
YMDB06429,CL(12:0/18:1(11Z)/20:1(13Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,UUFWBQHZPWKKBO-BAMYNOPVSA-N
YMDB06430,CL(12:0/18:1(11Z)/20:1(13Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,QADCRASJTKWLPK-UMNICLLUSA-N
YMDB06431,CL(12:0/18:1(11Z)/20:1(13Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,AMWVWKANMFMVDX-ZMSFXQRRSA-N
YMDB06432,CL(12:0/18:1(11Z)/20:1(13Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,DYYZQCZDPMMFCI-ORWDILHQSA-N
YMDB06433,CL(12:0/18:1(9Z)/12:0/18:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,SGQBOLUPONJOPH-UHFVQJMDSA-N
YMDB06434,CL(12:0/18:1(9Z)/12:0/18:1(9Z)),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,FNYAKAZYYRQDTK-MSHRIGMPSA-N
YMDB06435,CL(12:0/18:1(9Z)/18:1(11Z)/18:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,SREGYEHDPNYELB-ZEKMWBJZSA-N
YMDB06436,CL(12:0/18:1(9Z)/18:1(11Z)/18:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,CWFCUXLDBYRVLA-QOFLVKRQSA-N
YMDB06437,CL(12:0/18:1(9Z)/18:1(11Z)/20:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,VJCCAXABKCIAKM-RXXIFUHESA-N
YMDB06438,CL(12:0/18:1(9Z)/18:1(11Z)/20:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,DYKYNBLCWSBFDA-YSSGUQCJSA-N
YMDB06439,CL(12:0/18:1(9Z)/18:1(11Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,LPNCTGLSQHSPTB-VEFVHIQZSA-N
YMDB06440,CL(12:0/18:1(9Z)/18:1(11Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,LPKPAXGOZZVKQK-WFMOQBHXSA-N
YMDB06441,CL(12:0/18:1(9Z)/18:1(11Z)/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,SRJLKUYRAIIFRL-QSWSVVSUSA-N
YMDB06442,CL(12:0/18:1(9Z)/18:1(11Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,JLBVHAFCAAUUOU-GXDBKVEZSA-N
YMDB06443,CL(12:0/18:1(9Z)/18:1(11Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,AKZHRZJAYWQUKX-SWOCUCLUSA-N
YMDB06444,CL(12:0/18:1(9Z)/18:1(11Z)/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,QMXAYIGNKRNXCN-ZDJYOOPVSA-N
YMDB06445,CL(12:0/18:1(9Z)/18:1(11Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,GQVBXOWQICEUQA-SFSWFSPLSA-N
YMDB06446,CL(12:0/18:1(9Z)/18:1(9Z)/18:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,GMFKQWUXWHANQC-QYTGCUEUSA-N
YMDB06447,CL(12:0/18:1(9Z)/18:1(9Z)/18:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,DXXUGEGAWMOBCU-RVIQRMBBSA-N
YMDB06448,CL(12:0/18:1(9Z)/18:1(9Z)/20:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,WYHDYYGRLLTXBF-HIYHWTIMSA-N
YMDB06449,CL(12:0/18:1(9Z)/18:1(9Z)/20:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,QNTASWJCHVOTMG-PAMKKAMZSA-N
YMDB06450,CL(12:0/18:1(9Z)/18:1(9Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,BEEUBOSDRWOLTP-SLHKJOMTSA-N
YMDB06451,CL(12:0/18:1(9Z)/18:1(9Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,ACYDGAGNOGQERB-QOLNWDJZSA-N
YMDB06452,CL(12:0/18:1(9Z)/18:1(9Z)/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,BKALVSRHJNFVJH-NTBYSDRGSA-N
YMDB06453,CL(12:0/18:1(9Z)/18:1(9Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,ZZVAMFXGRAUMMH-TTXRZAHRSA-N
YMDB06454,CL(12:0/18:1(9Z)/18:1(9Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,RINHRPHTPZUJHU-NTWSRTHCSA-N
YMDB06455,CL(12:0/18:1(9Z)/18:1(9Z)/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,RVKVPOWALVMWIO-MYWGITSWSA-N
YMDB06456,CL(12:0/18:1(9Z)/18:1(9Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,OFFYJCKYIWFYCM-NIFRYQHNSA-N
YMDB06457,CL(12:0/18:1(9Z)/20:0/20:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,IDHXNPUNJTYIJV-VLKVOFTRSA-N
YMDB06458,CL(12:0/18:1(9Z)/20:0/20:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,VXEQSNXSJQYPHC-GWNBPERXSA-N
YMDB06459,CL(12:0/18:1(9Z)/20:0/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,UDWFMSJENVRSTC-DKBHYCQHSA-N
YMDB06460,CL(12:0/18:1(9Z)/20:0/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,AEEHMUXTDQUZSX-QXCLLIBZSA-N
YMDB06461,CL(12:0/18:1(9Z)/20:0/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,JNBYPSGGFCIOLU-NMTGJWKASA-N
YMDB06462,CL(12:0/18:1(9Z)/20:0/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,IREPTDRRJVEQFX-WKJCAXNESA-N
YMDB06463,CL(12:0/18:1(9Z)/20:1(11Z)/20:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,CZMOTQDBTHOOJX-PZFOASNVSA-N
YMDB06464,CL(12:0/18:1(9Z)/20:1(11Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,STEUTPLQOFMLHF-ILCCOFNTSA-N
YMDB06465,CL(12:0/18:1(9Z)/20:1(11Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,HWPBORPESZMJJD-KMYCPJNHSA-N
YMDB06466,CL(12:0/18:1(9Z)/20:1(11Z)/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,QBDRDBTZFQGMQK-QSFMVEBTSA-N
YMDB06467,CL(12:0/18:1(9Z)/20:1(11Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,WUZSKPVRTXGUKF-FDOPWZOZSA-N
YMDB06468,CL(12:0/18:1(9Z)/20:1(13Z)/20:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,FVFNTMCKDAEEHH-NLWARSTJSA-N
YMDB06469,CL(12:0/18:1(9Z)/20:1(13Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,VXSCKCAZAWYESW-PBKHJXELSA-N
YMDB06470,CL(12:0/18:1(9Z)/20:1(13Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,SBZJPHIFPNRMEI-IHTICSDRSA-N
YMDB06471,CL(12:0/18:1(9Z)/20:1(13Z)/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,MPTUWVBDPCBZKB-LKYLNVNUSA-N
YMDB06472,CL(12:0/18:1(9Z)/20:1(13Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,BLTYTCHDQSYNEQ-YPEUBZCMSA-N
YMDB06473,CL(12:0/20:0/12:0/20:0),[H]C(O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,RFSRKUCXJZIMAB-ULKDXPJMSA-N
YMDB06474,CL(12:0/20:0/20:0/20:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,WVRQSJOYAJWTAU-HRXLSSNSSA-N
YMDB06475,CL(12:0/20:0/20:0/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,YZCQHDNQASQOIE-MZANTEIUSA-N
